branch,college_tier,cgpa,internships,projects_count,certifications,salary_package_lpa,skill,placed_3m,placed_6m,placed_12m,industry_demand
4,2,7.16,1,1,0,14.39,4,1,1,1,5
3,1,7.6,1,1,1,19.05,5,1,1,1,2
1,1,5.82,2,3,1,18.15,6,1,1,1,3
1,2,7.94,1,3,1,19.47,6,1,1,1,3
3,2,6.47,1,1,1,15.53,6,1,1,1,2
4,2,7.37,1,2,2,17.51,5,1,1,1,5
1,1,6.77,1,4,2,13.83,5,1,1,1,3
3,2,7.54,1,2,0,16.48,5,1,1,1,2
3,3,6.43,1,2,0,19.01,6,1,1,1,2
4,3,6.77,1,4,0,15.3,5,1,1,1,5
3,2,9.35,2,5,1,19.26,5,1,1,1,2
4,2,5.34,1,3,2,16.33,6,1,1,1,5
2,3,6.39,1,2,2,15.64,4,1,1,1,3
1,3,6.72,0,0,1,15.0,5,1,1,1,3
2,1,6.74,3,4,3,23.16,6,1,1,1,3
3,1,7.37,2,2,3,19.25,6,1,1,1,2
4,3,8.93,0,3,2,17.63,5,1,1,1,5
3,2,7.94,0,3,0,14.25,4,1,1,1,2
4,3,9.12,1,1,0,19.59,5,1,1,1,5
4,1,8.93,1,1,1,17.08,5,1,1,1,5
2,3,6.63,2,2,1,21.86,5,1,1,1,3
4,3,6.01,2,3,2,15.94,4,1,1,1,5
2,3,7.69,1,2,3,21.66,6,1,1,1,3
3,2,7.4,0,1,3,15.47,5,1,1,1,2
4,2,8.28,1,1,1,17.77,6,1,1,1,5
1,2,7.62,1,3,1,16.95,6,1,1,1,3
3,2,8.96,0,3,1,18.45,6,1,1,1,2
3,1,7.0,0,3,2,18.5,6,1,1,1,2
2,3,6.25,1,3,2,19.01,6,1,1,1,3
3,3,8.03,1,3,3,19.34,5,1,1,1,2
4,2,8.89,3,4,0,21.3,5,1,1,1,5
1,3,7.17,2,1,1,20.03,5,1,1,1,3
2,1,9.65,1,3,1,17.78,6,1,1,1,3
1,1,7.4,1,2,4,17.29,6,1,1,1,3
2,2,7.08,0,2,2,12.95,5,1,1,1,3
4,2,8.14,1,2,1,16.29,4,1,1,1,5
3,2,8.38,1,4,1,18.67,5,1,1,1,2
3,3,7.33,0,2,0,16.4,4,1,1,1,2
1,2,8.43,0,0,0,18.69,6,1,1,1,3
4,1,7.66,0,2,2,14.35,6,1,1,1,5
3,1,6.74,2,3,0,15.19,5,1,1,1,2
3,2,8.37,0,1,3,21.74,6,1,1,1,2
4,1,7.53,3,4,2,18.05,6,1,1,1,5
4,3,6.24,2,3,1,18.69,5,1,1,1,5
2,2,8.36,0,0,3,15.47,5,1,1,1,3
4,3,7.03,1,3,1,14.41,4,1,1,1,5
2,1,7.05,3,2,1,21.56,6,1,1,1,3
2,1,7.77,3,4,0,23.83,7,1,1,1,3
3,2,7.43,1,2,1,13.17,4,1,1,1,2
3,3,8.35,3,1,3,20.6,5,1,1,1,2
4,3,8.03,0,2,1,17.08,5,1,1,1,5
1,2,7.57,2,2,0,16.27,5,1,1,1,3
1,3,7.81,1,0,1,17.95,6,1,1,1,3
2,2,7.26,0,3,1,16.01,5,1,1,1,3
4,1,7.53,1,4,2,18.04,7,1,1,1,5
2,2,7.47,0,2,4,19.63,6,1,1,1,3
3,1,7.53,1,2,0,15.71,5,1,1,1,2
3,2,7.47,3,4,2,19.23,6,1,1,1,2
2,2,8.18,0,2,2,13.6,5,1,1,1,3
1,2,9.14,3,4,1,20.47,6,1,1,1,3
3,2,6.47,0,1,1,15.93,5,1,1,1,2
2,1,5.84,3,3,0,17.54,6,1,1,1,3
4,2,7.91,3,5,0,18.54,5,1,1,1,5
4,2,7.32,1,3,2,20.14,6,1,1,1,5
2,2,7.13,1,3,1,14.11,5,1,1,1,3
4,1,6.72,2,1,1,17.44,5,1,1,1,5
3,2,6.65,1,3,2,20.42,6,1,1,1,2
4,3,5.51,3,2,1,17.81,5,1,1,1,5
3,2,6.65,1,3,1,11.2,4,1,1,1,2
2,2,7.32,3,3,2,19.84,5,1,1,1,3
4,2,7.21,0,2,2,15.56,5,1,1,1,5
3,2,7.2,1,3,0,18.09,6,1,1,1,2
3,1,7.78,0,3,2,14.1,6,1,1,1,2
4,2,6.25,0,3,3,17.44,7,1,1,1,5
4,3,7.19,0,2,3,19.3,5,1,1,1,5
2,2,7.07,0,5,1,17.41,6,1,1,1,3
2,1,7.82,0,3,3,17.85,6,1,1,1,3
4,1,7.61,0,1,1,13.98,5,1,1,1,5
4,2,7.94,2,4,0,15.68,6,1,1,1,5
1,1,6.47,0,1,2,13.5,5,1,1,1,3
2,1,6.89,2,2,2,19.07,6,1,1,1,3
2,1,6.45,0,3,3,15.58,5,1,1,1,3
4,1,7.89,0,5,2,12.69,5,1,1,1,5
4,2,7.97,1,1,2,17.3,5,1,1,1,5
2,2,6.87,0,4,0,17.93,6,1,1,1,3
2,3,9.38,2,2,0,20.69,6,1,1,1,3
2,3,6.82,0,3,0,16.17,4,1,1,1,3
3,1,5.88,3,1,0,12.93,4,1,1,1,2
2,1,6.87,1,4,3,19.75,7,1,1,1,3
1,3,7.33,1,4,1,16.93,5,1,1,1,3
3,2,8.72,0,3,1,18.03,6,1,1,1,2
4,2,6.88,2,2,2,18.51,6,1,1,1,5
3,2,9.34,1,4,3,18.36,5,1,1,1,2
2,2,9.82,2,1,1,20.42,6,1,1,1,3
3,2,7.55,0,1,1,20.06,6,1,1,1,2
3,1,7.12,1,2,2,14.37,4,1,1,1,2
3,2,6.79,1,4,3,17.01,6,1,1,1,2
2,2,7.99,0,1,2,21.74,7,1,1,1,3
4,3,6.9,1,5,0,17.84,5,1,1,1,5
3,2,6.89,2,4,2,19.55,6,1,1,1,2
2,1,7.07,1,3,4,22.31,7,1,1,1,3
4,1,7.53,0,2,1,15.92,6,1,1,1,5
4,1,6.65,0,3,3,12.99,5,1,1,1,5
3,2,6.69,2,2,1,14.89,5,1,1,1,2
4,1,6.27,1,1,0,15.87,5,1,1,1,5
4,1,5.16,3,3,4,19.33,6,1,1,1,5
2,2,6.84,2,4,0,16.77,6,1,1,1,3
4,1,7.18,1,3,3,16.55,6,1,1,1,5
4,2,8.44,3,1,3,21.41,5,1,1,1,5
4,1,7.81,2,2,1,17.3,5,1,1,1,5
3,2,7.4,1,4,2,16.03,5,1,1,1,2
4,1,6.44,0,4,1,19.25,7,1,1,1,5
4,2,7.71,0,0,2,16.19,6,1,1,1,5
1,1,6.4,0,3,1,15.19,5,1,1,1,3
2,2,6.7,2,3,0,19.34,6,1,1,1,3
4,1,6.93,1,5,2,13.81,5,1,1,1,5
4,2,7.31,2,3,1,18.61,6,1,1,1,5
2,3,8.28,1,2,2,15.0,4,1,1,1,3
4,3,8.88,1,2,2,19.2,6,1,1,1,5
4,2,8.49,1,2,1,18.03,6,1,1,1,5
4,1,7.26,0,1,1,12.2,5,1,1,1,5
2,1,6.77,0,2,1,12.19,5,1,1,1,3
4,1,7.92,0,3,2,14.97,5,1,1,1,5
4,3,6.92,2,1,0,19.64,5,1,1,1,5
4,1,7.26,1,1,2,12.98,5,1,1,1,5
4,2,8.85,0,2,3,16.37,6,1,1,1,5
4,1,7.37,1,3,2,13.37,5,1,1,1,5
2,3,7.39,0,2,2,12.49,5,1,1,1,3
4,3,7.87,1,3,1,22.3,6,1,1,1,5
4,1,7.83,1,4,3,17.29,5,1,1,1,5
4,2,6.96,2,1,4,19.57,6,1,1,1,5
2,1,9.79,1,2,1,17.36,5,1,1,1,3
4,2,6.35,0,4,2,15.35,5,1,1,1,5
4,2,8.88,2,3,0,19.18,6,1,1,1,5
2,1,7.31,3,3,1,22.78,6,1,1,1,3
1,1,7.81,3,1,1,21.84,6,1,1,1,3
2,1,6.18,1,4,1,18.71,6,1,1,1,3
4,3,7.88,1,1,2,19.05,6,1,1,1,5
3,2,8.24,1,2,1,21.61,6,1,1,1,2
4,1,7.01,1,0,3,16.24,5,1,1,1,5
3,2,6.82,3,3,2,21.72,6,1,1,1,2
4,3,7.65,0,2,1,18.28,5,1,1,1,5
3,2,7.8,1,2,1,15.57,5,1,1,1,2
3,2,7.65,0,5,0,19.13,6,1,1,1,2
4,2,8.01,0,1,2,15.81,5,1,1,1,5
4,3,6.94,1,3,2,19.97,5,1,1,1,5
4,1,5.69,2,2,0,16.55,7,1,1,1,5
3,3,7.12,1,3,2,18.09,5,1,1,1,2
3,2,7.03,2,1,2,17.42,4,1,1,1,2
2,1,7.25,2,4,1,17.17,5,1,1,1,3
1,1,6.86,0,4,2,11.47,4,1,1,1,3
4,2,6.63,2,4,2,20.93,6,1,1,1,5
4,2,7.67,2,4,0,14.21,4,1,1,1,5
2,2,7.14,3,0,0,18.82,5,1,1,1,3
4,2,7.56,2,3,1,16.44,5,1,1,1,5
4,1,7.37,0,3,0,14.39,5,1,1,1,5
1,1,7.51,0,3,1,18.93,7,1,1,1,3
4,2,7.89,0,1,1,15.38,5,1,1,1,5
3,2,6.79,1,2,1,16.08,6,1,1,1,2
3,2,6.96,3,2,1,17.63,5,1,1,1,2
2,1,6.85,1,2,1,18.5,6,1,1,1,3
2,2,7.74,2,1,3,21.89,7,1,1,1,3
2,2,7.94,1,2,2,15.7,5,1,1,1,3
4,2,7.39,2,2,1,20.93,6,1,1,1,5
1,2,8.77,3,3,1,19.67,5,1,1,1,3
4,1,6.79,2,4,4,20.21,6,1,1,1,5
3,3,9.21,2,5,1,22.54,5,1,1,1,2
1,1,7.19,0,0,1,14.54,5,1,1,1,3
2,1,7.31,1,1,3,19.52,7,1,1,1,3
4,1,6.37,1,3,0,13.92,5,1,1,1,5
2,1,7.97,1,1,2,16.9,6,1,1,1,3
2,1,6.66,0,3,1,17.84,7,1,1,1,3
4,1,8.41,2,4,1,18.74,6,1,1,1,5
4,2,8.1,0,2,2,15.43,4,1,1,1,5
2,1,7.7,1,2,1,14.86,4,1,1,1,3
2,2,6.94,0,3,1,18.03,6,1,1,1,3
2,1,7.63,1,4,1,16.13,5,1,1,1,3
2,3,7.35,0,3,2,17.22,5,1,1,1,3
3,2,7.78,0,2,1,17.23,6,1,1,1,2
2,2,8.54,1,5,1,16.21,6,1,1,1,3
3,1,9.39,0,4,1,18.07,6,1,1,1,2
1,1,6.67,1,1,4,19.3,6,1,1,1,3
4,2,7.76,1,1,0,18.82,6,1,1,1,5
3,1,8.09,1,3,2,14.42,4,1,1,1,2
1,2,9.26,0,2,1,18.62,5,1,1,1,3
1,1,7.89,3,2,1,21.59,6,1,1,1,3
3,2,7.71,1,3,0,13.59,5,1,1,1,2
2,3,7.62,2,3,4,24.39,6,1,1,1,3
1,3,8.49,1,4,0,21.0,6,1,1,1,3
4,1,8.22,2,2,0,18.81,6,1,1,1,5
3,1,5.31,0,5,2,11.5,5,1,1,1,2
4,2,7.06,0,1,1,12.28,5,1,1,1,5
3,3,8.13,0,2,3,14.46,4,1,1,1,2
4,2,8.21,3,1,2,21.64,5,1,1,1,5
3,2,6.3,2,2,2,17.12,5,1,1,1,2
3,1,6.58,0,2,2,13.1,5,1,1,1,2
3,2,7.24,1,3,0,15.54,6,1,1,1,2
3,2,8.55,0,3,1,16.91,6,1,1,1,2
4,2,6.52,2,3,1,19.44,6,1,1,1,5
4,2,5.91,0,3,2,16.49,6,1,1,1,5
4,1,6.98,0,1,0,15.37,5,1,1,1,5
4,1,6.53,2,2,2,14.77,4,1,1,1,5
2,2,7.72,1,3,1,10.77,4,1,1,1,3
3,2,8.47,3,4,4,21.19,7,1,1,1,2
4,2,8.01,3,4,1,20.21,5,1,1,1,5
4,3,6.75,3,4,0,23.97,6,1,1,1,5
4,2,9.29,1,4,2,17.42,5,1,1,1,5
4,1,8.24,1,2,2,17.64,6,1,1,1,5
4,3,6.11,0,3,3,15.48,5,1,1,1,5
4,2,6.62,2,3,1,21.37,7,1,1,1,5
4,2,7.1,1,1,1,14.09,4,1,1,1,5
4,2,6.28,0,4,2,15.36,6,1,1,1,5
4,1,7.52,1,1,2,15.26,4,1,1,1,5
4,1,5.33,1,3,2,18.86,7,1,1,1,5
3,1,7.21,1,3,3,19.65,6,1,1,1,2
3,3,7.7,1,2,0,20.36,6,1,1,1,2
4,1,7.27,3,1,0,17.83,5,1,1,1,5
2,2,6.45,0,0,2,16.49,5,1,1,1,3
3,3,7.1,1,1,3,15.92,4,1,1,1,2
4,1,7.72,2,4,0,18.36,6,1,1,1,5
3,1,5.65,0,3,3,16.0,6,1,1,1,2
2,2,7.06,0,4,0,12.0,4,1,1,1,3
4,2,6.7,1,2,1,16.26,5,1,1,1,5
4,1,8.2,1,3,1,16.81,6,1,1,1,5
4,2,6.91,1,1,0,17.78,5,1,1,1,5
4,2,5.65,0,1,1,16.93,6,1,1,1,5
4,1,5.2,3,2,4,17.85,6,1,1,1,5
3,3,7.51,0,2,1,19.24,6,1,1,1,2
2,1,7.65,2,4,2,18.58,6,1,1,1,3
3,3,6.93,3,4,2,21.13,5,1,1,1,2
1,2,7.26,2,3,4,17.01,6,1,1,1,3
3,1,7.21,1,3,0,18.75,5,1,1,1,2
4,2,8.44,0,5,0,18.31,5,1,1,1,5
4,1,6.48,1,2,1,14.4,5,1,1,1,5
2,2,7.45,2,3,3,19.03,6,1,1,1,3
3,1,5.49,1,2,1,12.98,5,1,1,1,2
4,1,7.52,2,1,2,17.71,5,1,1,1,5
4,1,8.05,1,4,1,18.2,7,1,1,1,5
2,3,7.41,1,2,2,18.56,5,1,1,1,3
4,1,6.68,3,2,0,17.68,5,1,1,1,5
2,2,5.62,1,2,2,17.6,6,1,1,1,3
1,3,7.5,1,1,2,21.84,6,1,1,1,3
4,2,5.24,0,2,3,15.93,7,1,1,1,5
4,2,8.32,1,3,0,16.83,5,1,1,1,5
1,2,6.13,1,1,2,14.23,5,1,1,1,3
4,1,8.45,1,3,0,19.07,6,1,1,1,5
4,2,7.75,1,3,0,18.32,6,1,1,1,5
3,2,9.01,2,0,1,17.38,4,1,1,1,2
4,3,7.63,1,1,4,19.43,6,1,1,1,5
2,2,6.43,3,3,1,14.25,4,1,1,1,3
3,1,7.12,1,1,0,17.21,6,1,1,1,2
2,2,5.41,1,2,2,12.46,5,1,1,1,3
4,1,5.71,3,1,1,15.93,5,1,1,1,5
2,2,7.83,2,4,1,17.8,6,1,1,1,3
3,3,8.65,2,3,2,21.83,6,1,1,1,2
4,1,6.75,0,4,2,15.39,6,1,1,1,5
4,1,7.38,0,1,1,15.81,6,1,1,1,5
3,2,6.84,1,2,1,15.83,6,1,1,1,2
3,1,7.6,1,1,1,21.32,6,1,1,1,2
1,1,7.8,1,2,3,15.37,5,1,1,1,3
4,3,7.32,1,2,0,19.25,6,1,1,1,5
4,1,7.08,0,1,0,15.79,6,1,1,1,5
4,1,6.42,0,1,1,14.04,5,1,1,1,5
2,2,8.38,0,1,0,19.26,6,1,1,1,3
2,3,7.01,1,1,0,20.9,6,1,1,1,3
3,1,7.45,3,1,0,19.97,6,1,1,1,2
3,2,6.12,1,2,0,14.97,6,1,1,1,2
2,1,6.43,0,3,1,13.24,5,1,1,1,3
3,1,8.88,0,2,2,15.44,6,1,1,1,2
1,2,7.71,2,1,1,19.41,7,1,1,1,3
4,2,8.53,1,3,1,14.3,4,1,1,1,5
1,2,8.21,0,5,1,18.09,5,1,1,1,3
2,1,8.73,2,4,1,19.03,6,1,1,1,3
3,3,9.0,0,2,4,21.27,6,1,1,1,2
2,1,7.63,1,1,1,19.43,6,1,1,1,3
3,2,7.73,2,3,1,16.32,5,1,1,1,2
4,1,5.95,3,2,2,17.78,5,1,1,1,5
2,1,7.78,0,0,1,14.68,5,1,1,1,3
4,1,6.21,2,2,2,17.63,6,1,1,1,5
4,1,8.39,1,1,2,18.66,6,1,1,1,5
1,1,8.7,2,4,1,17.92,5,1,1,1,3
3,1,8.23,2,2,2,20.51,6,1,1,1,2
2,1,7.44,1,3,3,18.07,6,1,1,1,3
3,1,5.44,0,2,2,17.23,7,1,1,1,2
2,2,6.86,0,4,1,12.53,4,1,1,1,3
2,2,7.14,1,1,1,16.63,5,1,1,1,3
3,1,6.33,1,3,4,14.45,5,1,1,1,2
2,2,6.55,2,4,2,18.11,6,1,1,1,3
2,1,6.28,0,3,1,14.78,6,1,1,1,3
4,3,6.66,0,2,2,18.33,5,1,1,1,5
4,3,7.52,2,3,1,20.58,5,1,1,1,5
3,3,8.01,3,4,2,17.57,4,1,1,1,2
4,3,8.97,2,2,1,19.57,4,1,1,1,5
3,1,6.38,2,3,2,18.33,7,1,1,1,2
2,3,7.49,0,4,1,21.54,6,1,1,1,3
4,2,8.14,0,5,1,14.6,5,1,1,1,5
4,3,7.43,3,2,1,19.0,4,1,1,1,5
4,1,7.54,0,3,0,20.48,6,1,1,1,5
2,2,8.65,2,1,2,20.73,6,1,1,1,3
4,1,8.95,1,3,0,18.45,6,1,1,1,5
4,1,6.75,0,4,1,12.15,5,1,1,1,5
2,3,6.27,1,5,1,18.91,6,1,1,1,3
4,1,7.08,1,3,1,18.75,5,1,1,1,5
4,1,7.54,2,2,0,22.04,7,1,1,1,5
2,2,7.74,2,1,3,19.35,5,1,1,1,3
4,2,7.32,1,2,1,16.46,6,1,1,1,5
2,2,8.19,1,3,0,20.44,6,1,1,1,3
4,3,6.69,1,2,2,17.24,6,1,1,1,5
4,2,7.04,1,5,0,18.06,6,1,1,1,5
4,1,7.04,2,2,1,17.89,6,1,1,1,5
2,2,7.39,3,3,3,18.98,6,1,1,1,3
1,2,7.77,1,3,1,16.42,5,1,1,1,3
4,2,8.52,2,3,1,16.49,5,1,1,1,5
2,1,7.93,2,4,2,17.38,6,1,1,1,3
3,3,7.4,1,3,2,20.05,6,1,1,1,2
4,1,7.56,2,2,2,22.74,7,1,1,1,5
3,1,6.81,0,1,4,13.56,6,1,1,1,2
1,1,7.02,0,2,1,13.9,5,1,1,1,3
4,1,5.87,2,3,1,15.35,6,1,1,1,5
2,2,6.53,0,2,3,17.57,6,1,1,1,3
2,2,8.43,1,3,0,19.03,5,1,1,1,3
2,2,7.15,2,3,0,16.36,5,1,1,1,3
4,2,6.93,2,1,1,18.17,5,1,1,1,5
4,2,8.57,3,4,2,20.07,5,1,1,1,5
2,2,5.81,0,2,2,16.7,6,1,1,1,3
3,2,7.35,0,1,1,15.29,5,1,1,1,2
4,1,6.81,1,3,0,18.69,6,1,1,1,5
4,2,7.54,2,1,1,17.44,5,1,1,1,5
3,2,8.06,0,1,4,16.68,6,1,1,1,2
3,2,7.58,3,4,4,22.54,6,1,1,1,2
3,2,7.36,0,2,0,14.65,5,1,1,1,2
1,2,6.91,1,3,2,14.48,5,1,1,1,3
4,1,6.29,0,2,3,16.86,6,1,1,1,5
4,2,8.34,3,2,2,22.07,5,1,1,1,5
2,2,7.57,1,2,3,15.54,5,1,1,1,3
4,3,6.22,1,4,1,19.43,5,1,1,1,5
4,1,7.29,0,0,1,16.61,5,1,1,1,5
1,2,7.17,0,3,3,14.87,5,1,1,1,3
4,1,6.41,1,4,1,15.91,5,1,1,1,5
2,3,7.8,1,2,1,18.84,6,1,1,1,3
4,2,8.31,1,4,2,14.65,4,1,1,1,5
2,1,5.91,0,4,3,17.53,5,1,1,1,3
4,3,7.69,1,3,1,20.48,6,1,1,1,5
4,1,6.57,1,0,0,16.4,5,1,1,1,5
1,2,7.63,2,4,1,18.08,6,1,1,1,3
4,2,7.33,2,0,1,19.78,5,1,1,1,5
4,1,7.63,1,1,3,15.59,5,1,1,1,5
1,2,6.19,2,2,1,21.9,7,1,1,1,3
1,2,8.33,3,4,2,21.6,7,1,1,1,3
4,2,8.88,0,3,2,17.25,6,1,1,1,5
1,3,6.81,0,0,1,13.0,4,1,1,1,3
4,3,7.74,3,3,2,24.14,6,1,1,1,5
2,2,8.37,1,3,2,20.35,6,1,1,1,3
4,2,6.04,1,1,1,15.0,5,1,1,1,5
1,1,5.6,1,1,4,17.32,6,1,1,1,3
4,2,8.25,0,2,0,16.56,6,1,1,1,5
3,3,8.68,2,2,2,22.69,5,1,1,1,2
2,2,6.98,0,2,2,16.3,7,1,1,1,3
4,2,6.35,2,2,3,17.62,5,1,1,1,5
3,2,7.59,1,2,2,22.38,7,1,1,1,2
4,2,8.34,0,2,1,16.33,6,1,1,1,5
4,2,7.64,0,3,3,15.37,5,1,1,1,5
4,1,6.63,2,5,2,15.15,5,1,1,1,5
4,3,8.03,0,4,2,17.24,5,1,1,1,5
2,2,5.95,1,2,2,14.92,5,1,1,1,3
1,1,8.02,1,0,1,17.49,6,1,1,1,3
4,3,7.17,2,3,3,21.13,7,1,1,1,5
3,2,8.25,3,3,1,20.04,5,1,1,1,2
4,1,7.74,2,2,1,17.41,5,1,1,1,5
3,3,8.24,3,4,3,24.59,6,1,1,1,2
4,1,7.5,0,2,2,15.11,5,1,1,1,5
3,1,7.08,3,4,1,21.52,6,1,1,1,2
1,1,8.25,1,3,3,18.98,6,1,1,1,3
3,2,6.59,1,5,3,16.1,5,1,1,1,2
4,1,7.32,1,2,0,14.41,5,1,1,1,5
4,2,8.35,1,2,0,20.39,6,1,1,1,5
4,3,7.43,3,4,2,23.54,5,1,1,1,5
3,1,7.72,1,2,1,14.96,5,1,1,1,2
4,2,7.16,1,1,1,17.18,5,1,1,1,5
2,2,8.0,1,2,3,18.82,6,1,1,1,3
2,2,7.4,1,3,2,11.79,4,1,1,1,3
3,2,6.57,0,2,2,15.13,5,1,1,1,2
4,2,7.74,1,3,1,19.18,6,1,1,1,5
4,3,7.34,3,3,2,21.56,6,1,1,1,5
4,3,8.12,0,5,0,15.19,4,1,1,1,5
2,1,6.86,2,2,2,16.6,6,1,1,1,3
2,3,8.32,1,3,1,18.13,5,1,1,1,3
2,2,7.42,1,4,1,16.15,5,1,1,1,3
4,1,6.31,0,1,1,15.38,6,1,1,1,5
3,2,8.21,1,4,3,15.49,5,1,1,1,2
4,3,8.2,1,3,1,17.57,5,1,1,1,5
4,1,7.07,2,2,3,16.19,6,1,1,1,5
3,2,6.0,0,1,0,16.63,5,1,1,1,2
4,1,8.26,0,0,1,17.25,6,1,1,1,5
3,3,7.66,2,5,2,18.07,5,1,1,1,2
4,3,7.48,1,1,1,16.71,5,1,1,1,5
2,2,7.05,0,0,0,13.8,5,1,1,1,3
2,1,8.18,3,2,3,15.66,4,1,1,1,3
3,2,5.96,0,4,2,13.9,6,1,1,1,2
4,3,7.3,0,3,3,19.04,6,1,1,1,5
4,1,6.5,1,2,0,15.72,5,1,1,1,5
4,2,7.94,1,1,0,17.1,4,1,1,1,5
4,2,7.5,3,2,1,18.97,5,1,1,1,5
2,1,6.56,1,1,2,13.99,6,1,1,1,3
2,1,6.91,2,2,3,13.54,5,1,1,1,3
3,1,7.39,2,4,0,19.95,6,1,1,1,2
3,2,5.91,0,1,2,14.52,6,1,1,1,2
3,2,7.17,0,2,0,16.46,6,1,1,1,2
2,2,7.43,0,5,1,16.86,7,1,1,1,3
3,3,8.0,0,5,4,18.06,6,1,1,1,2
4,1,5.94,2,3,1,15.31,6,1,1,1,5
3,2,5.94,1,3,1,17.81,6,1,1,1,2
2,3,7.77,1,1,2,20.06,6,1,1,1,3
4,1,6.18,1,2,2,15.96,5,1,1,1,5
4,1,6.71,0,1,1,12.14,5,1,1,1,5
1,2,7.71,1,3,2,17.33,6,1,1,1,3
4,1,6.29,0,3,1,12.99,6,1,1,1,5
4,2,9.08,0,1,3,16.89,5,1,1,1,5
2,2,6.63,2,2,1,18.95,6,1,1,1,3
4,1,5.9,1,1,2,12.4,5,1,1,1,5
4,3,8.82,2,0,1,22.42,7,1,1,1,5
3,1,6.96,2,1,2,15.71,5,1,1,1,2
4,3,6.68,0,4,2,16.73,5,1,1,1,5
3,2,7.07,1,4,3,13.86,5,1,1,1,2
2,3,8.29,0,1,1,18.35,5,1,1,1,3
4,1,7.68,1,4,1,17.79,6,1,1,1,5
3,1,6.47,3,1,1,20.33,6,1,1,1,2
4,1,5.56,0,2,4,16.07,6,1,1,1,5
2,2,6.42,0,1,1,15.48,5,1,1,1,3
2,3,7.06,1,5,1,20.16,6,1,1,1,3
3,2,7.89,1,3,0,17.9,6,1,1,1,2
3,2,7.49,1,3,2,14.27,4,1,1,1,2
4,2,7.28,1,2,1,15.6,5,1,1,1,5
4,2,8.52,0,4,1,18.89,6,1,1,1,5
2,2,7.25,1,0,0,18.28,5,1,1,1,3
1,3,6.62,2,4,1,19.43,5,1,1,1,3
4,2,7.51,3,4,2,19.79,6,1,1,1,5
1,2,7.18,1,3,4,19.03,6,1,1,1,3
2,2,7.63,0,3,2,14.59,5,1,1,1,3
2,1,6.33,0,2,1,12.21,5,1,1,1,3
3,1,4.82,2,4,1,17.27,6,1,1,1,2
2,2,7.26,1,2,3,13.5,5,1,1,1,3
1,2,6.72,0,3,1,16.16,6,1,1,1,3
4,2,9.03,2,4,1,19.65,6,1,1,1,5
4,2,6.48,1,2,2,17.51,6,1,1,1,5
2,2,9.79,1,2,1,21.65,6,1,1,1,3
4,2,5.71,0,3,1,14.57,6,1,1,1,5
4,1,5.22,3,2,2,17.44,6,1,1,1,5
2,3,8.52,1,2,0,20.11,6,1,1,1,3
2,1,7.51,0,4,2,17.63,6,1,1,1,3
4,1,6.55,0,1,2,13.36,6,1,1,1,5
4,2,6.43,1,2,2,19.19,6,1,1,1,5
3,1,6.47,0,4,1,16.53,5,1,1,1,2
1,3,7.79,1,4,2,20.0,6,1,1,1,3
4,1,6.15,1,4,0,15.0,5,1,1,1,5
4,2,6.67,0,2,2,15.88,5,1,1,1,5
4,3,7.58,1,1,3,23.23,7,1,1,1,5
2,3,9.17,1,0,0,21.27,6,1,1,1,3
1,3,6.81,1,4,0,19.39,6,1,1,1,3
2,1,7.87,1,1,3,16.89,5,1,1,1,3
4,1,5.95,0,4,2,15.15,6,1,1,1,5
3,2,8.4,1,4,1,19.66,6,1,1,1,2
2,2,7.19,1,2,3,16.58,6,1,1,1,3
4,1,6.46,1,2,2,13.17,6,1,1,1,5
4,2,6.74,1,0,2,14.0,5,1,1,1,5
4,1,7.23,2,5,1,17.76,6,1,1,1,5
3,2,8.63,1,3,1,11.87,4,1,1,1,2
4,1,7.23,1,2,2,12.94,4,1,1,1,5
3,3,6.28,1,4,0,19.08,6,1,1,1,2
3,1,6.04,1,1,1,16.87,6,1,1,1,2
4,1,8.07,1,2,0,17.56,7,1,1,1,5
4,1,8.97,1,1,1,20.27,6,1,1,1,5
1,2,7.58,0,1,4,17.27,6,1,1,1,3
2,3,7.96,1,4,1,18.17,6,1,1,1,3
2,2,6.67,1,3,3,18.07,7,1,1,1,3
1,3,7.36,0,4,1,17.71,5,1,1,1,3
4,3,7.45,0,2,0,17.43,6,1,1,1,5
2,3,8.16,1,2,1,17.61,5,1,1,1,3
3,2,6.66,0,3,0,12.01,5,1,1,1,2
3,1,5.99,2,2,1,15.32,5,1,1,1,2
2,1,6.77,2,2,1,12.21,4,1,1,1,3
3,1,8.04,1,3,2,18.17,6,1,1,1,2
1,3,8.08,2,2,1,22.32,6,1,1,1,3
3,2,5.54,1,2,3,17.03,5,1,1,1,2
4,2,4.72,1,2,2,19.34,8,1,1,1,5
3,2,7.8,2,4,4,19.42,6,1,1,1,2
4,3,6.58,3,1,2,20.08,5,1,1,1,5
3,2,8.17,3,0,1,19.51,5,1,1,1,2
1,1,6.58,1,2,2,17.97,6,1,1,1,3
4,3,7.53,0,3,0,19.33,6,1,1,1,5
3,2,5.48,1,2,1,14.99,6,1,1,1,2
2,3,6.84,0,5,3,18.31,6,1,1,1,3
4,1,7.85,3,4,2,16.84,5,1,1,1,5
1,1,8.37,0,3,0,17.81,5,1,1,1,3
3,1,6.97,1,3,1,17.47,6,1,1,1,2
2,2,7.21,3,1,1,18.73,5,1,1,1,3
2,1,7.72,2,3,1,18.25,5,1,1,1,3
